age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
50;blue-collar;married;secondary;True;2013;True;True;cellular;22;jul;226;1;-1;0;unknown;True
60;retired;married;secondary;True;1339;True;True;cellular;22;jul;137;1;-1;0;unknown;True
30;blue-collar;married;secondary;True;537;True;True;cellular;22;jul;661;2;-1;0;unknown;True
57;services;divorced;secondary;True;14;True;True;cellular;22;jul;445;2;-1;0;unknown;True
32;entrepreneur;married;tertiary;True;964;True;True;cellular;22;jul;370;2;-1;0;unknown;True
26;admin.;single;secondary;True;321;True;True;cellular;22;jul;242;7;-1;0;unknown;True
34;blue-collar;divorced;secondary;True;2551;True;True;cellular;22;jul;1408;2;-1;0;unknown;True
58;admin.;divorced;secondary;True;74;True;True;telephone;22;jul;514;11;-1;0;unknown;True
54;management;married;tertiary;True;122;True;True;cellular;22;jul;126;3;-1;0;unknown;True
51;management;divorced;tertiary;True;0;True;True;cellular;22;jul;176;4;-1;0;unknown;True
35;technician;single;secondary;True;144;True;True;cellular;22;jul;163;2;-1;0;unknown;True
34;admin.;single;secondary;True;1;True;True;cellular;22;jul;483;7;-1;0;unknown;True
31;self-employed;married;tertiary;True;0;True;True;cellular;22;jul;392;2;-1;0;unknown;True
39;admin.;married;secondary;True;651;True;True;cellular;22;jul;608;3;-1;0;unknown;True
43;services;divorced;secondary;True;957;True;True;cellular;22;jul;145;4;-1;0;unknown;True
50;housemaid;divorced;primary;True;34;True;True;cellular;22;jul;160;2;-1;0;unknown;True
35;management;single;tertiary;True;219;True;True;cellular;22;jul;160;6;-1;0;unknown;True
31;blue-collar;married;primary;True;-81;True;True;cellular;22;jul;261;1;-1;0;unknown;True
36;management;married;tertiary;True;348;True;True;cellular;22;jul;307;1;-1;0;unknown;True
57;entrepreneur;married;unknown;True;975;True;True;cellular;22;jul;236;4;-1;0;unknown;True
29;management;single;secondary;True;0;True;True;cellular;22;jul;403;7;-1;0;unknown;True
34;technician;single;tertiary;True;228;True;True;cellular;22;jul;387;4;-1;0;unknown;True
29;technician;single;secondary;True;-247;True;True;cellular;22;jul;211;1;-1;0;unknown;True
28;blue-collar;married;secondary;True;751;True;True;cellular;22;jul;598;5;-1;0;unknown;True
34;blue-collar;married;primary;True;197;True;True;cellular;22;jul;181;1;-1;0;unknown;True
53;retired;married;primary;True;3126;True;True;cellular;22;jul;237;1;-1;0;unknown;True
45;blue-collar;married;secondary;True;2926;True;True;cellular;22;jul;477;2;-1;0;unknown;True
31;management;single;tertiary;True;4331;True;True;cellular;22;jul;318;1;-1;0;unknown;True
33;blue-collar;divorced;secondary;True;474;True;True;cellular;22;jul;400;2;-1;0;unknown;True
36;admin.;single;secondary;True;-301;True;True;cellular;22;jul;312;3;-1;0;unknown;True
44;unknown;married;unknown;True;722;True;True;telephone;22;jul;269;2;-1;0;unknown;True
44;services;married;primary;True;440;True;True;telephone;22;jul;249;21;-1;0;unknown;True
59;housemaid;married;primary;True;0;True;True;cellular;22;jul;186;2;-1;0;unknown;True
26;services;single;secondary;True;0;True;True;cellular;22;jul;240;10;-1;0;unknown;True
42;technician;married;secondary;True;33;True;True;telephone;22;jul;158;5;-1;0;unknown;True
52;housemaid;divorced;tertiary;True;4306;True;True;cellular;22;jul;107;2;-1;0;unknown;True
44;blue-collar;married;primary;True;318;True;True;telephone;22;jul;287;2;-1;0;unknown;True
33;blue-collar;married;secondary;True;-130;True;True;cellular;22;jul;124;2;-1;0;unknown;True
50;technician;divorced;secondary;True;-556;True;True;cellular;22;jul;270;2;-1;0;unknown;True
28;technician;single;tertiary;True;968;True;True;cellular;22;jul;470;2;-1;0;unknown;True
51;unemployed;married;tertiary;True;1634;True;True;cellular;22;jul;168;4;-1;0;unknown;True
37;admin.;married;secondary;True;2991;True;True;cellular;22;jul;139;3;-1;0;unknown;True
35;admin.;single;secondary;True;507;True;True;cellular;22;jul;560;2;-1;0;unknown;True
40;management;married;tertiary;True;995;True;True;cellular;22;jul;96;2;-1;0;unknown;True
43;management;married;tertiary;True;409;True;True;cellular;22;jul;100;7;-1;0;unknown;True
30;blue-collar;married;secondary;True;791;True;True;cellular;22;jul;137;2;-1;0;unknown;True
29;blue-collar;single;secondary;True;0;True;True;cellular;22;jul;55;3;-1;0;unknown;True
26;services;married;secondary;True;-379;True;True;cellular;22;jul;1237;7;-1;0;unknown;True
52;management;married;secondary;True;-588;True;True;cellular;22;jul;81;4;-1;0;unknown;True
54;technician;divorced;secondary;True;-369;True;True;cellular;22;jul;246;4;-1;0;unknown;True
28;management;married;secondary;True;143;True;True;cellular;22;jul;44;13;-1;0;unknown;True
38;admin.;single;secondary;True;-327;True;True;cellular;22;jul;345;5;-1;0;unknown;True
27;management;married;secondary;True;2;True;True;cellular;22;jul;493;5;-1;0;unknown;True
35;management;married;tertiary;True;-196;True;True;cellular;22;jul;216;2;-1;0;unknown;True
33;technician;single;secondary;True;920;True;True;cellular;22;jul;187;4;-1;0;unknown;True
31;admin.;married;secondary;True;84;True;True;cellular;22;jul;580;3;-1;0;unknown;True
50;housemaid;divorced;primary;True;94;True;True;cellular;22;jul;184;4;-1;0;unknown;True
26;management;single;secondary;True;-38;True;True;cellular;22;jul;443;2;-1;0;unknown;True
61;technician;married;secondary;True;50;True;True;cellular;22;jul;213;5;-1;0;unknown;True
49;admin.;married;secondary;True;635;True;True;telephone;22;jul;400;8;-1;0;unknown;True
26;services;single;tertiary;True;238;True;True;cellular;22;jul;156;3;-1;0;unknown;True
34;blue-collar;married;primary;True;0;True;True;cellular;22;jul;149;2;-1;0;unknown;True
56;entrepreneur;married;tertiary;True;693;True;True;cellular;22;jul;89;5;-1;0;unknown;True
32;technician;married;secondary;True;476;True;True;cellular;22;jul;503;7;-1;0;unknown;True
32;management;married;tertiary;True;663;True;True;cellular;22;jul;62;3;-1;0;unknown;True
60;blue-collar;married;secondary;True;-223;True;True;cellular;22;jul;282;2;-1;0;unknown;True
43;blue-collar;single;primary;True;189;True;True;telephone;22;jul;97;15;-1;0;unknown;True
27;blue-collar;single;secondary;True;113;True;True;cellular;22;jul;39;17;-1;0;unknown;True
36;admin.;married;secondary;True;286;True;True;cellular;22;jul;167;9;-1;0;unknown;True
32;technician;married;secondary;True;268;True;True;cellular;22;jul;102;5;-1;0;unknown;True
37;admin.;married;secondary;True;1396;True;True;cellular;22;jul;199;2;-1;0;unknown;True
26;management;single;tertiary;True;97;True;True;cellular;22;jul;233;1;-1;0;unknown;True
46;blue-collar;married;secondary;True;209;True;True;cellular;22;jul;126;4;-1;0;unknown;True
59;blue-collar;married;secondary;True;786;True;True;cellular;22;jul;44;4;-1;0;unknown;True
34;blue-collar;single;secondary;True;-199;True;True;cellular;22;jul;78;10;-1;0;unknown;True
59;services;married;secondary;True;292;True;True;cellular;22;jul;246;4;-1;0;unknown;True
34;management;single;tertiary;True;184;True;True;cellular;22;jul;203;4;-1;0;unknown;True
25;admin.;married;secondary;True;7;True;True;cellular;22;jul;209;3;-1;0;unknown;True
50;admin.;married;secondary;True;-779;True;True;cellular;22;jul;112;2;-1;0;unknown;True
29;services;married;secondary;True;1432;True;True;cellular;22;jul;728;8;-1;0;unknown;True
31;management;married;tertiary;True;322;True;True;cellular;22;jul;249;3;-1;0;unknown;True
31;admin.;married;secondary;True;-241;True;True;cellular;22;jul;1287;5;-1;0;unknown;True
31;blue-collar;married;secondary;True;1981;True;True;cellular;22;jul;437;2;-1;0;unknown;True
26;blue-collar;single;secondary;True;1;True;True;cellular;22;jul;36;2;-1;0;unknown;True
45;blue-collar;married;secondary;True;2071;True;True;telephone;22;jul;1148;2;-1;0;unknown;True
61;retired;married;secondary;True;479;True;True;cellular;22;jul;464;5;-1;0;unknown;True
39;blue-collar;single;secondary;True;0;True;True;cellular;22;jul;864;4;-1;0;unknown;True
42;blue-collar;married;secondary;True;41;True;True;cellular;22;jul;188;3;-1;0;unknown;True
32;technician;married;secondary;True;4790;True;True;cellular;22;jul;314;2;-1;0;unknown;True
25;admin.;married;unknown;True;349;True;True;cellular;22;jul;1037;8;-1;0;unknown;True
34;blue-collar;married;secondary;True;1650;True;True;telephone;22;jul;351;11;-1;0;unknown;True
30;admin.;single;secondary;True;1700;True;True;cellular;22;jul;279;3;-1;0;unknown;True
43;admin.;single;secondary;True;1119;True;True;telephone;22;jul;119;2;-1;0;unknown;True
41;management;single;tertiary;True;336;True;True;cellular;22;jul;162;3;-1;0;unknown;True
27;blue-collar;married;primary;True;300;True;True;cellular;22;jul;209;2;-1;0;unknown;True
46;technician;married;secondary;True;783;True;True;cellular;22;jul;136;4;-1;0;unknown;True
46;services;married;secondary;True;-119;True;True;cellular;22;jul;151;3;-1;0;unknown;True
35;services;divorced;secondary;True;543;True;True;cellular;22;jul;624;2;-1;0;unknown;True
42;blue-collar;married;primary;True;-119;True;True;cellular;22;jul;167;3;-1;0;unknown;True
48;technician;divorced;tertiary;True;113;True;True;cellular;22;jul;38;1;-1;0;unknown;True
27;blue-collar;single;secondary;True;148;True;True;cellular;22;jul;203;1;-1;0;unknown;True
37;admin.;married;secondary;True;1110;True;True;telephone;22;jul;802;11;-1;0;unknown;True
34;blue-collar;married;secondary;True;-7;True;True;cellular;22;jul;143;5;-1;0;unknown;True
28;services;single;tertiary;True;2474;True;True;cellular;22;jul;262;1;-1;0;unknown;True
35;management;single;secondary;True;1031;True;True;cellular;22;jul;254;1;-1;0;unknown;True
58;housemaid;married;primary;True;1310;True;True;cellular;22;jul;1226;2;-1;0;unknown;True
54;self-employed;married;secondary;True;9;True;True;cellular;22;jul;113;2;-1;0;unknown;True
26;management;married;secondary;True;288;True;True;cellular;22;jul;714;1;-1;0;unknown;True
53;admin.;divorced;secondary;True;223;True;True;cellular;22;jul;534;1;-1;0;unknown;True
27;management;divorced;tertiary;True;148;True;True;cellular;22;jul;174;9;-1;0;unknown;True
34;blue-collar;married;secondary;True;246;True;True;cellular;22;jul;532;1;-1;0;unknown;True
26;services;single;secondary;True;209;True;True;cellular;22;jul;319;2;-1;0;unknown;True
27;services;married;secondary;True;0;True;True;cellular;22;jul;1608;13;-1;0;unknown;True
52;technician;married;secondary;True;192;True;True;cellular;23;jul;61;2;-1;0;unknown;True
48;technician;divorced;secondary;True;485;True;True;cellular;23;jul;84;2;-1;0;unknown;True
33;housemaid;married;secondary;True;0;True;True;cellular;23;jul;85;13;-1;0;unknown;True
36;technician;divorced;tertiary;True;119;True;True;cellular;23;jul;127;8;-1;0;unknown;True
25;technician;single;secondary;True;0;True;True;cellular;23;jul;487;5;-1;0;unknown;True
28;management;single;tertiary;True;466;True;True;cellular;23;jul;170;2;-1;0;unknown;True
53;management;married;unknown;True;527;True;True;cellular;23;jul;71;3;-1;0;unknown;True
45;technician;single;tertiary;True;2100;True;True;cellular;23;jul;285;2;-1;0;unknown;True
56;technician;married;secondary;True;205;True;True;cellular;23;jul;442;2;-1;0;unknown;True
50;services;married;secondary;True;2362;True;True;cellular;23;jul;59;4;-1;0;unknown;True
30;admin.;single;secondary;True;98;True;True;cellular;23;jul;100;5;-1;0;unknown;True
32;admin.;married;secondary;True;1539;True;True;cellular;23;jul;218;2;-1;0;unknown;True
39;housemaid;married;secondary;True;1029;True;True;cellular;23;jul;133;3;-1;0;unknown;True
31;blue-collar;single;primary;True;302;True;True;cellular;23;jul;40;8;-1;0;unknown;True
44;blue-collar;married;primary;True;-89;True;True;cellular;23;jul;187;4;-1;0;unknown;True
29;technician;single;secondary;True;-522;True;True;cellular;23;jul;89;6;-1;0;unknown;True
30;management;married;tertiary;True;126;True;True;cellular;23;jul;75;10;-1;0;unknown;True
48;retired;married;tertiary;True;4;True;True;cellular;23;jul;70;5;-1;0;unknown;True
32;blue-collar;single;primary;True;354;True;True;cellular;23;jul;284;8;-1;0;unknown;True
25;management;married;secondary;True;2228;True;True;cellular;23;jul;754;1;-1;0;unknown;True
42;management;married;tertiary;True;176;True;True;cellular;23;jul;123;1;-1;0;unknown;True
57;technician;married;secondary;True;1741;True;True;cellular;23;jul;364;2;-1;0;unknown;True
49;services;married;secondary;True;702;True;True;cellular;23;jul;194;1;-1;0;unknown;True
50;services;single;secondary;True;294;True;True;cellular;23;jul;73;1;-1;0;unknown;True
29;technician;single;tertiary;True;48;True;True;cellular;23;jul;164;1;-1;0;unknown;True
45;admin.;married;secondary;True;295;True;True;cellular;23;jul;92;1;-1;0;unknown;True
49;unemployed;divorced;secondary;True;-214;True;True;cellular;23;jul;73;1;-1;0;unknown;True
46;blue-collar;married;secondary;True;0;True;True;cellular;23;jul;122;1;-1;0;unknown;True
27;services;married;secondary;True;2526;True;True;cellular;23;jul;500;3;-1;0;unknown;True
46;management;married;tertiary;True;99;True;True;cellular;23;jul;569;1;-1;0;unknown;True
40;services;divorced;secondary;True;-81;True;True;cellular;23;jul;186;1;-1;0;unknown;True
51;services;married;secondary;True;-709;True;True;telephone;23;jul;38;1;-1;0;unknown;True
50;blue-collar;married;primary;True;0;True;True;cellular;23;jul;137;1;-1;0;unknown;True
37;management;married;tertiary;True;1066;True;True;cellular;23;jul;181;1;-1;0;unknown;True
37;services;married;secondary;True;658;True;True;telephone;23;jul;175;1;-1;0;unknown;True
41;admin.;single;tertiary;True;982;True;True;cellular;23;jul;105;1;-1;0;unknown;True
46;management;divorced;tertiary;True;2166;True;True;cellular;23;jul;870;1;-1;0;unknown;True
59;technician;married;secondary;True;2342;True;True;telephone;23;jul;226;1;-1;0;unknown;True
33;management;single;tertiary;True;370;True;True;cellular;23;jul;141;1;-1;0;unknown;True
49;entrepreneur;married;secondary;True;273;True;True;cellular;23;jul;58;1;-1;0;unknown;True
50;technician;married;secondary;True;3263;True;True;cellular;23;jul;115;1;-1;0;unknown;True
40;retired;married;primary;True;630;True;True;cellular;23;jul;177;2;-1;0;unknown;True
34;technician;married;secondary;True;0;True;True;cellular;23;jul;429;1;-1;0;unknown;True
34;admin.;married;secondary;True;804;True;True;cellular;23;jul;256;9;-1;0;unknown;True
26;blue-collar;married;secondary;True;0;True;True;telephone;23;jul;157;4;-1;0;unknown;True
41;management;married;tertiary;True;0;True;True;cellular;23;jul;285;3;-1;0;unknown;True
41;technician;married;secondary;True;0;True;True;cellular;23;jul;107;1;-1;0;unknown;True
50;management;married;tertiary;True;19;True;True;cellular;23;jul;205;1;-1;0;unknown;True
39;self-employed;married;secondary;True;81;True;True;cellular;23;jul;438;1;-1;0;unknown;True
38;management;divorced;tertiary;True;539;True;True;cellular;23;jul;161;1;-1;0;unknown;True
60;entrepreneur;married;primary;True;0;True;True;telephone;23;jul;40;1;-1;0;unknown;True
38;management;married;tertiary;True;1952;True;True;cellular;23;jul;237;1;-1;0;unknown;True
26;management;single;tertiary;True;3;True;True;cellular;23;jul;106;1;-1;0;unknown;True
57;technician;married;primary;True;19;True;True;cellular;23;jul;158;1;-1;0;unknown;True
53;admin.;single;secondary;True;291;True;True;unknown;23;jul;145;1;-1;0;unknown;True
41;management;married;tertiary;True;-98;True;True;cellular;23;jul;244;1;-1;0;unknown;True
53;blue-collar;married;secondary;True;913;True;True;cellular;23;jul;730;1;-1;0;unknown;True
34;services;married;secondary;True;-451;True;True;cellular;23;jul;498;1;-1;0;unknown;True
41;housemaid;married;secondary;True;1638;True;True;cellular;23;jul;327;1;-1;0;unknown;True
50;management;married;tertiary;True;29;True;True;unknown;23;jul;104;1;-1;0;unknown;True
56;retired;divorced;tertiary;True;2370;True;True;cellular;23;jul;376;1;-1;0;unknown;True
41;technician;married;unknown;True;-391;True;True;cellular;23;jul;137;1;-1;0;unknown;True
46;admin.;divorced;primary;True;50;True;True;cellular;23;jul;379;1;-1;0;unknown;True
42;management;divorced;secondary;True;283;True;True;cellular;23;jul;761;1;-1;0;unknown;True
49;self-employed;married;tertiary;True;206;True;True;unknown;23;jul;108;2;-1;0;unknown;True
30;technician;married;tertiary;True;0;True;True;cellular;23;jul;232;1;-1;0;unknown;True
28;services;single;tertiary;True;2938;True;True;cellular;23;jul;184;2;-1;0;unknown;True
46;blue-collar;married;secondary;True;1287;True;True;cellular;23;jul;229;1;-1;0;unknown;True
28;admin.;single;tertiary;True;1773;True;True;cellular;23;jul;275;1;-1;0;unknown;True
38;admin.;married;secondary;True;532;True;True;cellular;23;jul;95;1;-1;0;unknown;True
39;blue-collar;married;secondary;True;1508;True;True;cellular;23;jul;281;1;-1;0;unknown;True
40;blue-collar;married;secondary;True;755;True;True;cellular;23;jul;145;1;-1;0;unknown;True
40;blue-collar;married;secondary;True;2279;True;True;cellular;23;jul;104;1;-1;0;unknown;True
35;management;divorced;tertiary;True;505;True;True;cellular;23;jul;142;1;-1;0;unknown;True
36;self-employed;married;tertiary;True;328;True;True;cellular;23;jul;136;1;-1;0;unknown;True
47;blue-collar;married;secondary;True;4101;True;True;cellular;23;jul;105;1;-1;0;unknown;True
30;management;single;secondary;True;3259;True;True;cellular;23;jul;495;1;-1;0;unknown;True
38;entrepreneur;divorced;tertiary;True;1690;True;True;cellular;23;jul;160;1;-1;0;unknown;True
26;management;single;tertiary;True;14004;True;True;cellular;23;jul;167;1;-1;0;unknown;True
31;blue-collar;married;secondary;True;79;True;True;cellular;23;jul;235;11;-1;0;unknown;True
25;blue-collar;single;secondary;True;-247;True;True;cellular;23;jul;633;1;-1;0;unknown;True
54;management;married;tertiary;True;707;True;True;telephone;23;jul;272;2;-1;0;unknown;True
46;blue-collar;married;unknown;True;55;True;True;cellular;23;jul;55;1;-1;0;unknown;True
47;management;married;tertiary;True;4386;True;True;telephone;23;jul;43;1;-1;0;unknown;True
50;technician;married;secondary;True;778;True;True;cellular;23;jul;16;1;-1;0;unknown;True
46;blue-collar;married;primary;True;2427;True;True;cellular;23;jul;40;1;-1;0;unknown;True
39;blue-collar;single;secondary;True;94;True;True;cellular;23;jul;87;3;-1;0;unknown;True
53;retired;divorced;secondary;True;84;True;True;cellular;23;jul;336;1;-1;0;unknown;True
53;housemaid;married;tertiary;True;2353;True;True;cellular;23;jul;471;2;-1;0;unknown;True
52;blue-collar;married;secondary;True;1027;True;True;cellular;23;jul;59;1;-1;0;unknown;True
47;retired;divorced;secondary;True;-157;True;True;unknown;23;jul;104;1;-1;0;unknown;True
55;retired;married;primary;True;159;True;True;telephone;23;jul;184;1;-1;0;unknown;True
46;admin.;married;secondary;True;739;True;True;cellular;23;jul;250;1;-1;0;unknown;True
25;management;married;tertiary;True;937;True;True;cellular;23;jul;115;1;-1;0;unknown;True
47;technician;married;tertiary;True;1115;True;True;telephone;23;jul;18;9;-1;0;unknown;True
33;technician;married;tertiary;True;104;True;True;unknown;23;jul;115;1;-1;0;unknown;True
34;self-employed;married;tertiary;True;1972;True;True;cellular;23;jul;61;2;-1;0;unknown;True
29;blue-collar;married;secondary;True;721;True;True;cellular;23;jul;644;1;-1;0;unknown;True
31;blue-collar;married;secondary;True;0;True;True;telephone;23;jul;36;1;-1;0;unknown;True
34;blue-collar;single;secondary;True;152;True;True;cellular;23;jul;112;1;-1;0;unknown;True
25;technician;single;tertiary;True;148;True;True;cellular;23;jul;421;1;-1;0;unknown;True
26;technician;single;tertiary;True;14054;True;True;cellular;23;jul;178;1;-1;0;unknown;True
28;management;single;tertiary;True;-56;True;True;cellular;23;jul;884;1;-1;0;unknown;True
56;blue-collar;married;primary;True;187;True;True;cellular;23;jul;156;2;-1;0;unknown;True
36;technician;married;tertiary;True;62;True;True;cellular;23;jul;66;2;-1;0;unknown;True
27;technician;single;secondary;True;487;True;True;cellular;23;jul;319;1;-1;0;unknown;True
48;technician;married;secondary;True;480;True;True;cellular;23;jul;371;1;-1;0;unknown;True
31;admin.;single;secondary;True;33;True;True;cellular;23;jul;194;1;-1;0;unknown;True
43;housemaid;married;primary;True;94;True;True;cellular;23;jul;35;9;-1;0;unknown;True
42;self-employed;married;tertiary;True;-426;True;True;telephone;23;jul;160;7;-1;0;unknown;True
39;technician;divorced;secondary;True;511;True;True;cellular;23;jul;148;1;-1;0;unknown;True
28;blue-collar;single;secondary;True;-337;True;True;cellular;23;jul;284;1;-1;0;unknown;True
46;entrepreneur;divorced;tertiary;True;91;True;True;cellular;23;jul;182;1;-1;0;unknown;True
38;technician;single;tertiary;True;23;True;True;cellular;23;jul;194;1;-1;0;unknown;True
44;blue-collar;married;secondary;True;23;True;True;cellular;23;jul;56;1;-1;0;unknown;True
35;management;single;secondary;True;329;True;True;cellular;23;jul;375;8;-1;0;unknown;True
56;blue-collar;married;primary;True;173;True;True;telephone;23;jul;31;2;-1;0;unknown;True
49;management;married;secondary;True;3286;True;True;cellular;23;jul;73;2;-1;0;unknown;True
44;housemaid;married;primary;True;26;True;True;cellular;23;jul;952;2;-1;0;unknown;True
31;management;married;secondary;True;0;True;True;cellular;23;jul;111;1;-1;0;unknown;True
27;blue-collar;single;primary;True;0;True;True;cellular;23;jul;213;1;-1;0;unknown;True
28;admin.;married;secondary;True;423;True;True;cellular;23;jul;245;1;-1;0;unknown;True
34;technician;married;secondary;True;672;True;True;cellular;23;jul;158;3;-1;0;unknown;True
45;technician;single;tertiary;True;88;True;True;unknown;23;jul;163;4;-1;0;unknown;True
60;retired;married;primary;True;566;True;True;cellular;23;jul;423;1;-1;0;unknown;True
31;admin.;single;secondary;True;5248;True;True;cellular;23;jul;368;1;-1;0;unknown;True
27;blue-collar;married;secondary;True;197;True;True;telephone;23;jul;222;1;-1;0;unknown;True
30;blue-collar;single;secondary;True;0;True;True;telephone;23;jul;40;5;-1;0;unknown;True
41;management;single;tertiary;True;0;True;True;cellular;23;jul;122;5;-1;0;unknown;True
35;services;divorced;secondary;True;-225;True;True;cellular;23;jul;183;1;-1;0;unknown;True
30;blue-collar;single;secondary;True;163;True;True;cellular;23;jul;123;2;-1;0;unknown;True
38;technician;married;primary;True;-1038;True;True;cellular;23;jul;222;1;-1;0;unknown;True
54;housemaid;married;primary;True;1319;True;True;telephone;23;jul;70;2;-1;0;unknown;True
26;admin.;single;secondary;True;8;True;True;cellular;23;jul;95;1;-1;0;unknown;True
25;admin.;married;secondary;True;789;True;True;cellular;23;jul;202;1;-1;0;unknown;True
38;housemaid;married;secondary;True;0;True;True;cellular;23;jul;157;1;-1;0;unknown;True
36;management;divorced;tertiary;True;14930;True;True;cellular;23;jul;190;1;-1;0;unknown;True
28;student;single;tertiary;True;270;True;True;cellular;23;jul;172;1;-1;0;unknown;True
47;admin.;divorced;secondary;True;136;True;True;cellular;23;jul;70;1;-1;0;unknown;True
48;services;married;secondary;True;2739;True;True;telephone;23;jul;173;4;-1;0;unknown;True
27;self-employed;single;tertiary;True;82;True;True;cellular;23;jul;387;1;-1;0;unknown;True
29;services;married;secondary;True;30;True;True;cellular;23;jul;74;3;-1;0;unknown;True
37;technician;married;tertiary;True;0;True;True;cellular;23;jul;155;2;-1;0;unknown;True
28;services;single;secondary;True;525;True;True;cellular;23;jul;81;1;-1;0;unknown;True
28;blue-collar;single;secondary;True;371;True;True;cellular;23;jul;159;2;-1;0;unknown;True
28;technician;single;tertiary;True;-123;True;True;cellular;23;jul;690;1;-1;0;unknown;True
38;technician;divorced;secondary;True;1;True;True;cellular;23;jul;73;1;-1;0;unknown;True
32;blue-collar;married;primary;True;103;True;True;cellular;23;jul;312;1;-1;0;unknown;True
38;management;married;tertiary;True;246;True;True;unknown;23;jul;717;8;-1;0;unknown;True
43;self-employed;married;secondary;True;1239;True;True;telephone;23;jul;355;3;-1;0;unknown;True
45;blue-collar;single;primary;True;308;True;True;cellular;23;jul;191;2;-1;0;unknown;True
32;entrepreneur;married;secondary;True;126;True;True;cellular;23;jul;538;2;-1;0;unknown;True
42;admin.;married;secondary;True;-465;True;True;cellular;23;jul;102;1;-1;0;unknown;True
32;blue-collar;single;primary;True;33;True;True;cellular;23;jul;118;1;-1;0;unknown;True
60;retired;divorced;primary;True;61;True;True;telephone;23;jul;197;2;-1;0;unknown;True
40;management;married;tertiary;True;294;True;True;cellular;23;jul;97;5;-1;0;unknown;True
33;services;divorced;secondary;True;44;True;True;cellular;23;jul;529;1;-1;0;unknown;True
25;management;single;tertiary;True;323;True;True;cellular;23;jul;98;1;-1;0;unknown;True
29;housemaid;married;primary;True;417;True;True;cellular;23;jul;108;2;-1;0;unknown;True
25;blue-collar;single;secondary;True;-2;True;True;cellular;23;jul;273;2;-1;0;unknown;True
28;blue-collar;single;secondary;True;-403;True;True;cellular;23;jul;140;2;-1;0;unknown;True
41;management;single;tertiary;True;1355;True;True;cellular;23;jul;179;2;-1;0;unknown;True
27;housemaid;married;primary;True;0;True;True;cellular;23;jul;435;3;-1;0;unknown;True
48;blue-collar;married;primary;True;-460;True;True;cellular;23;jul;135;1;-1;0;unknown;True
35;admin.;married;secondary;True;1345;True;True;cellular;23;jul;135;1;-1;0;unknown;True
39;technician;married;tertiary;True;209;True;True;unknown;23;jul;36;2;-1;0;unknown;True
25;services;single;secondary;True;99;True;True;cellular;23;jul;207;2;-1;0;unknown;True
49;unemployed;married;tertiary;True;2806;True;True;cellular;23;jul;366;2;-1;0;unknown;True
49;admin.;divorced;secondary;True;2405;True;True;cellular;23;jul;216;8;-1;0;unknown;True
38;blue-collar;married;secondary;True;2299;True;True;cellular;23;jul;240;1;-1;0;unknown;True
26;management;single;tertiary;True;33;True;True;cellular;23;jul;297;1;-1;0;unknown;True
60;management;single;tertiary;True;0;True;True;cellular;23;jul;151;1;-1;0;unknown;True
30;blue-collar;married;secondary;True;521;True;True;cellular;23;jul;76;17;-1;0;unknown;True
54;admin.;married;secondary;True;0;True;True;cellular;23;jul;117;1;-1;0;unknown;True
52;management;married;secondary;True;638;True;True;cellular;23;jul;213;1;-1;0;unknown;True
57;management;married;tertiary;True;101;True;True;cellular;23;jul;99;2;-1;0;unknown;True
35;admin.;married;secondary;True;11;True;True;cellular;23;jul;103;4;-1;0;unknown;True
28;services;single;secondary;True;651;True;True;cellular;23;jul;158;2;-1;0;unknown;True
53;management;married;tertiary;True;267;True;True;telephone;23;jul;90;1;-1;0;unknown;True
32;management;single;secondary;True;131;True;True;cellular;23;jul;1152;2;-1;0;unknown;True
39;entrepreneur;divorced;secondary;True;990;True;True;cellular;23;jul;55;1;-1;0;unknown;True
56;services;divorced;secondary;True;191;True;True;cellular;23;jul;335;3;-1;0;unknown;True
49;services;divorced;primary;True;90;True;True;cellular;23;jul;126;4;-1;0;unknown;True
57;entrepreneur;married;tertiary;True;234;True;True;cellular;23;jul;169;2;-1;0;unknown;True
50;management;married;tertiary;True;1562;True;True;cellular;23;jul;92;2;-1;0;unknown;True
47;housemaid;married;primary;True;0;True;True;telephone;23;jul;203;4;-1;0;unknown;True
40;services;married;secondary;True;111;True;True;cellular;23;jul;134;1;-1;0;unknown;True
59;self-employed;married;tertiary;True;0;True;True;cellular;23;jul;256;1;-1;0;unknown;True
26;services;single;secondary;True;127;True;True;cellular;23;jul;85;3;-1;0;unknown;True
36;unemployed;married;tertiary;True;73;True;True;cellular;23;jul;172;2;-1;0;unknown;True
48;services;divorced;primary;True;2805;True;True;cellular;23;jul;212;2;-1;0;unknown;True
39;management;married;secondary;True;6012;True;True;telephone;23;jul;383;2;-1;0;unknown;True
33;self-employed;single;primary;True;4443;True;True;telephone;23;jul;25;6;-1;0;unknown;True
57;retired;married;primary;True;65;True;True;telephone;23;jul;588;1;-1;0;unknown;True
52;admin.;married;secondary;True;3703;True;True;cellular;23;jul;152;1;-1;0;unknown;True
35;management;married;secondary;True;-550;True;True;cellular;23;jul;874;3;-1;0;unknown;True
51;admin.;married;primary;True;576;True;True;cellular;23;jul;434;1;-1;0;unknown;True
57;management;married;tertiary;True;246;True;True;cellular;23;jul;322;2;-1;0;unknown;True
26;blue-collar;single;secondary;True;658;True;True;telephone;23;jul;34;4;-1;0;unknown;True
